Airline,AirlineID,SourceAirport,SourceAirportID,DestinationAirport,DestinationAirportID,Codeshare,Stops,Equipment,AirportID_src,Latitude_src,Longitude_src,Country_src,IATA_src,AirportID_dest,Latitude_dest,Longitude_dest,Country_dest,IATA_dest,Distance,SameCountry,LatDiff,LonDiff,SourceContinent,DestContinent,IsAnomaly
IB,2822,MAD,1229,EZE,3988,,0,346 342 345,1229,40.471926,-3.56264,Spain,MAD,3988,-34.8222,-58.5358,Argentina,EZE,10085.301404207969,0,75.294126,54.97316,Europe,South America,True
IB,2822,MAD,1229,SCL,2650,,0,346 345 342,1229,40.471926,-3.56264,Spain,MAD,2650,-33.393001556396484,-70.78579711914062,Chile,SCL,10718.411226580609,0,73.86492755639648,67.22315711914062,Europe,Other,True
IB,2822,SCL,2650,MAD,1229,,0,346 345 342,2650,-33.393001556396484,-70.78579711914062,Chile,SCL,1229,40.471926,-3.56264,Spain,MAD,10718.411226580609,0,73.86492755639648,67.22315711914062,Other,Europe,True
JJ,4867,FRA,340,GIG,2560,Y,0,744,340,50.033333,8.570556,Germany,FRA,2560,-22.8099994659,-43.2505569458,Brazil,GIG,9568.420991309535,0,72.8433324659,51.821112945799996,Europe,South America,True
JJ,4867,FRA,340,GRU,2564,,0,773,340,50.033333,8.570556,Germany,FRA,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,9798.192799173945,0,73.46888941174316,55.04361279321289,Europe,South America,True
JJ,4867,GIG,2560,FRA,340,Y,0,744,2560,-22.8099994659,-43.2505569458,Brazil,GIG,340,50.033333,8.570556,Germany,FRA,9568.420991309535,0,72.8433324659,51.821112945799996,South America,Europe,True
JJ,4867,GRU,2564,FRA,340,,0,773,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,340,50.033333,8.570556,Germany,FRA,9798.192799173945,0,73.46888941174316,55.04361279321289,South America,Europe,True
JJ,4867,GRU,2564,LHR,507,,0,773,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,507,51.4706,-0.461941,United Kingdom,LHR,9460.181537721093,0,74.90615641174315,46.01111579321289,South America,Europe,True
JJ,4867,GRU,2564,MUC,346,Y,0,346,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,346,48.353802,11.7861,Germany,MUC,9857.453696687176,0,71.78935841174317,58.25915679321289,South America,Europe,True
JJ,4867,GRU,2564,MXP,1524,,0,330,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,1524,45.6306,8.72811,Italy,MXP,9485.490802185495,0,69.06615641174317,55.20116679321289,South America,Europe,True
JJ,4867,LHR,507,GRU,2564,,0,773,507,51.4706,-0.461941,United Kingdom,LHR,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,9460.181537721093,0,74.90615641174315,46.01111579321289,Europe,South America,True
JJ,4867,MUC,346,GRU,2564,Y,0,346,346,48.353802,11.7861,Germany,MUC,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,9857.453696687176,0,71.78935841174317,58.25915679321289,Europe,South America,True
JJ,4867,MXP,1524,GRU,2564,,0,330,1524,45.6306,8.72811,Italy,MXP,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,9485.490802185495,0,69.06615641174317,55.20116679321289,Europe,South America,True
JL,2987,BOS,3448,NRT,2279,,0,788,3448,42.36429977,-71.00520325,United States,BOS,2279,35.7647018433,140.386001587,Japan,NRT,10760.784960351984,0,6.5995979267,211.391204837,North America,Asia,True
JL,2987,DFW,3670,NRT,2279,Y,0,777,3670,32.896801,-97.038002,United States,DFW,2279,35.7647018433,140.386001587,Japan,NRT,10322.370244429307,0,2.8679008432999993,237.42400358700002,North America,Asia,True
JL,2987,HND,2359,SFO,3469,,0,788,2359,35.552299,139.779999,Japan,HND,3469,37.61899948120117,-122.375,United States,SFO,8285.872853192555,0,2.066700481201174,262.154999,Asia,North America,True
JL,2987,JFK,3797,NRT,2279,,0,788 773,3797,40.63980103,-73.77890015,United States,JFK,2279,35.7647018433,140.386001587,Japan,NRT,10830.45906786952,0,4.875099186699998,214.164901737,North America,Asia,True
JL,2987,LAX,3484,NRT,2279,,0,773,3484,33.94250107,-118.4079971,United States,LAX,2279,35.7647018433,140.386001587,Japan,NRT,8753.815109999305,0,1.822200773300004,258.793998687,North America,Asia,True
JL,2987,NRT,2279,BOS,3448,,0,788,2279,35.7647018433,140.386001587,Japan,NRT,3448,42.36429977,-71.00520325,United States,BOS,10760.784960351984,0,6.5995979267,211.391204837,Asia,North America,True
JL,2987,NRT,2279,DFW,3670,Y,0,777,2279,35.7647018433,140.386001587,Japan,NRT,3670,32.896801,-97.038002,United States,DFW,10322.370244429307,0,2.8679008432999993,237.42400358700002,Asia,North America,True
JL,2987,NRT,2279,JFK,3797,,0,773 788,2279,35.7647018433,140.386001587,Japan,NRT,3797,40.63980103,-73.77890015,United States,JFK,10830.45906786952,0,4.875099186699998,214.164901737,Asia,North America,True
JL,2987,NRT,2279,LAX,3484,,0,773,2279,35.7647018433,140.386001587,Japan,NRT,3484,33.94250107,-118.4079971,United States,LAX,8753.815109999305,0,1.822200773300004,258.793998687,Asia,North America,True
JL,2987,NRT,2279,ORD,3830,,0,773,2279,35.7647018433,140.386001587,Japan,NRT,3830,41.9786,-87.9048,United States,ORD,10073.983787673944,0,6.213898156699997,228.290801587,Asia,North America,True
JL,2987,NRT,2279,PPT,4075,Y,0,343,2279,35.7647018433,140.386001587,Japan,NRT,4075,-17.553699,-149.606995,French Polynesia,PPT,9444.63853661546,0,53.318400843300005,289.992996587,Asia,Other,True
JL,2987,NRT,2279,SAN,3731,,0,788,2279,35.7647018433,140.386001587,Japan,NRT,3731,32.7336006165,-117.190002441,United States,SAN,8924.449046110247,0,3.031101226800004,257.576004028,Asia,North America,True
JL,2987,ORD,3830,NRT,2279,,0,773,3830,41.9786,-87.9048,United States,ORD,2279,35.7647018433,140.386001587,Japan,NRT,10073.983787673944,0,6.213898156699997,228.290801587,North America,Asia,True
JL,2987,PPT,4075,NRT,2279,Y,0,343,4075,-17.553699,-149.606995,French Polynesia,PPT,2279,35.7647018433,140.386001587,Japan,NRT,9444.63853661546,0,53.318400843300005,289.992996587,Other,Asia,True
JL,2987,SAN,3731,NRT,2279,,0,788,3731,32.7336006165,-117.190002441,United States,SAN,2279,35.7647018433,140.386001587,Japan,NRT,8924.449046110247,0,3.031101226800004,257.576004028,North America,Asia,True
JL,2987,SFO,3469,HND,2359,,0,788,3469,37.61899948120117,-122.375,United States,SFO,2359,35.552299,139.779999,Japan,HND,8285.872853192555,0,2.066700481201174,262.154999,North America,Asia,True
JQ,3052,HNL,3728,MEL,3339,,0,332,3728,21.32062,-157.924228,United States,HNL,3339,-37.673302,144.843002,Australia,MEL,8874.81935061018,0,58.993922,302.76723000000004,North America,Oceania,True
JQ,3052,HNL,3728,SYD,3361,,0,332,3728,21.32062,-157.924228,United States,HNL,3361,-33.94609832763672,151.177001953125,Australia,SYD,8170.533959234816,0,55.266718327636724,309.10122995312497,North America,Oceania,True
JQ,3052,MEL,3339,HNL,3728,,0,332,3339,-37.673302,144.843002,Australia,MEL,3728,21.32062,-157.924228,United States,HNL,8874.81935061018,0,58.993922,302.76723000000004,Oceania,North America,True
JQ,3052,SYD,3361,HNL,3728,,0,332,3361,-33.94609832763672,151.177001953125,Australia,SYD,3728,21.32062,-157.924228,United States,HNL,8170.533959234816,0,55.266718327636724,309.10122995312497,Oceania,North America,True
KE,3163,AKL,2006,ICN,3930,,0,772,2006,-37.0080986023,174.792007446,New Zealand,AKL,3930,37.46910095214844,126.45099639892578,South Korea,ICN,9656.273890755405,0,74.47719955444845,48.34101104707423,Other,Other,True
KE,3163,ATL,3682,ICN,3930,,0,77W,3682,33.6367,-84.428101,United States,ATL,3930,37.46910095214844,126.45099639892578,South Korea,ICN,11487.129708604218,0,3.83240095214844,210.87909739892578,North America,Other,True
KE,3163,DFW,3670,ICN,3930,,0,772,3670,32.896801,-97.038002,United States,DFW,3930,37.46910095214844,126.45099639892578,South Korea,ICN,10986.702109733404,0,4.572299952148434,223.4889983989258,North America,Other,True
KE,3163,IAD,3714,ICN,3930,,0,77W 772,3714,38.94449997,-77.45580292,United States,IAD,3930,37.46910095214844,126.45099639892578,South Korea,ICN,11173.25002541606,0,1.475399017851565,203.90679931892578,North America,Other,True
KE,3163,IAH,3550,ICN,3930,,0,772 77W,3550,29.984399795532227,-95.34140014648438,United States,IAH,3930,37.46910095214844,126.45099639892578,South Korea,ICN,11345.843256042808,0,7.484701156616211,221.79239654541016,North America,Other,True
KE,3163,ICN,3930,AKL,2006,,0,772,3930,37.46910095214844,126.45099639892578,South Korea,ICN,2006,-37.0080986023,174.792007446,New Zealand,AKL,9656.273890755405,0,74.47719955444845,48.34101104707423,Other,Other,True
KE,3163,ICN,3930,ATL,3682,,0,77W,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3682,33.6367,-84.428101,United States,ATL,11487.129708604218,0,3.83240095214844,210.87909739892578,Other,North America,True
KE,3163,ICN,3930,DFW,3670,,0,772,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3670,32.896801,-97.038002,United States,DFW,10986.702109733404,0,4.572299952148434,223.4889983989258,Other,North America,True
KE,3163,ICN,3930,IAD,3714,,0,77W 772,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3714,38.94449997,-77.45580292,United States,IAD,11173.25002541606,0,1.475399017851565,203.90679931892578,Other,North America,True
KE,3163,ICN,3930,IAH,3550,,0,772 77W,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3550,29.984399795532227,-95.34140014648438,United States,IAH,11345.843256042808,0,7.484701156616211,221.79239654541016,Other,North America,True
KE,3163,ICN,3930,JFK,3797,,0,388 77W,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3797,40.63980103,-73.77890015,United States,JFK,11088.790427345752,0,3.1707000778515635,200.22989654892578,Other,North America,True
KE,3163,ICN,3930,LAS,3877,,0,772,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3877,36.08010101,-115.1520004,United States,LAS,9668.459000301986,0,1.3889999421484376,241.6029967989258,Other,North America,True
KE,3163,ICN,3930,LAX,3484,,0,388 77W,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3484,33.94250107,-118.4079971,United States,LAX,9625.473179444385,0,3.526599882148439,244.85899349892577,Other,North America,True
KE,3163,ICN,3930,ORD,3830,,0,772 77W,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3830,41.9786,-87.9048,United States,ORD,10519.070505642158,0,4.509499047851563,214.35579639892578,Other,North America,True
KE,3163,ICN,3930,SFO,3469,,0,77W 772,3930,37.46910095214844,126.45099639892578,South Korea,ICN,3469,37.61899948120117,-122.375,United States,SFO,9085.265620185986,0,0.14989852905273438,248.82599639892578,Other,North America,True
KE,3163,ICN,3930,YYZ,193,,0,772,3930,37.46910095214844,126.45099639892578,South Korea,ICN,193,43.6772003174,-79.63059997559999,Canada,YYZ,10616.636586759903,0,6.208099365251563,206.08159637452576,Other,North America,True
KE,3163,JFK,3797,ICN,3930,,0,77W 388,3797,40.63980103,-73.77890015,United States,JFK,3930,37.46910095214844,126.45099639892578,South Korea,ICN,11088.790427345752,0,3.1707000778515635,200.22989654892578,North America,Other,True
KE,3163,LAS,3877,ICN,3930,,0,772,3877,36.08010101,-115.1520004,United States,LAS,3930,37.46910095214844,126.45099639892578,South Korea,ICN,9668.459000301986,0,1.3889999421484376,241.6029967989258,North America,Other,True
KE,3163,LAX,3484,ICN,3930,,0,388 77W,3484,33.94250107,-118.4079971,United States,LAX,3930,37.46910095214844,126.45099639892578,South Korea,ICN,9625.473179444385,0,3.526599882148439,244.85899349892577,North America,Other,True
KE,3163,ORD,3830,ICN,3930,,0,772 77W,3830,41.9786,-87.9048,United States,ORD,3930,37.46910095214844,126.45099639892578,South Korea,ICN,10519.070505642158,0,4.509499047851563,214.35579639892578,North America,Other,True
KE,3163,SFO,3469,ICN,3930,,0,77W 772,3469,37.61899948120117,-122.375,United States,SFO,3930,37.46910095214844,126.45099639892578,South Korea,ICN,9085.265620185986,0,0.14989852905273438,248.82599639892578,North America,Other,True
KE,3163,TIJ,1847,NRT,2279,Y,0,787,1847,32.541099548339844,-116.97000122070312,Mexico,TIJ,2279,35.7647018433,140.386001587,Japan,NRT,8953.74516335998,0,3.223602294960159,257.35600280770313,North America,Asia,True
KE,3163,YYZ,193,ICN,3930,,0,772,193,43.6772003174,-79.63059997559999,Canada,YYZ,3930,37.46910095214844,126.45099639892578,South Korea,ICN,10616.636586759903,0,6.208099365251563,206.08159637452576,North America,Other,True
KL,3090,AMS,580,CPT,797,,0,777,580,52.308601,4.76389,Netherlands,AMS,797,-33.9648017883,18.6016998291,South Africa,CPT,9687.086601226734,0,86.2734027883,13.8378098291,Other,Africa,True
KL,3090,AMS,580,EZE,3988,,0,777,580,52.308601,4.76389,Netherlands,AMS,3988,-34.8222,-58.5358,Argentina,EZE,11462.164173328149,0,87.130801,63.29969,Other,South America,True
KL,3090,AMS,580,GIG,2560,,0,777,580,52.308601,4.76389,Netherlands,AMS,2560,-22.8099994659,-43.2505569458,Brazil,GIG,9559.690674011958,0,75.1186004659,48.0144469458,Other,South America,True
KL,3090,AMS,580,GRU,2564,,0,777,580,52.308601,4.76389,Netherlands,AMS,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,9774.916161113495,0,75.74415741174317,51.236946793212894,Other,South America,True
KL,3090,AMS,580,JNB,813,,0,777,580,52.308601,4.76389,Netherlands,AMS,813,-26.1392,28.246,South Africa,JNB,9017.297925665249,0,78.447801,23.48211,Other,Africa,True
KL,3090,AMS,580,LIM,2789,,0,777,580,52.308601,4.76389,Netherlands,AMS,2789,-12.0219,-77.114305,Peru,LIM,10519.912771397854,0,64.330501,81.878195,Other,Other,True
KL,3090,CDG,1382,EZE,3988,Y,0,777,1382,49.012798,2.55,France,CDG,3988,-34.8222,-58.5358,Argentina,EZE,11100.502241842161,0,83.834998,61.0858,Europe,South America,True
KL,3090,CPT,797,AMS,580,,0,777,797,-33.9648017883,18.6016998291,South Africa,CPT,580,52.308601,4.76389,Netherlands,AMS,9687.086601226734,0,86.2734027883,13.8378098291,Africa,Other,True
KL,3090,EZE,3988,AMS,580,,0,777,3988,-34.8222,-58.5358,Argentina,EZE,580,52.308601,4.76389,Netherlands,AMS,11462.164173328149,0,87.130801,63.29969,South America,Other,True
KL,3090,EZE,3988,CDG,1382,Y,0,772,3988,-34.8222,-58.5358,Argentina,EZE,1382,49.012798,2.55,France,CDG,11100.502241842161,0,83.834998,61.0858,South America,Europe,True
KL,3090,GIG,2560,AMS,580,,0,777,2560,-22.8099994659,-43.2505569458,Brazil,GIG,580,52.308601,4.76389,Netherlands,AMS,9559.690674011958,0,75.1186004659,48.0144469458,South America,Other,True
KL,3090,GRU,2564,AMS,580,,0,777,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,580,52.308601,4.76389,Netherlands,AMS,9774.916161113495,0,75.74415741174317,51.236946793212894,South America,Other,True
KL,3090,JNB,813,AMS,580,,0,777,813,-26.1392,28.246,South Africa,JNB,580,52.308601,4.76389,Netherlands,AMS,9017.297925665249,0,78.447801,23.48211,Africa,Other,True
KL,3090,LIM,2789,AMS,580,,0,777,2789,-12.0219,-77.114305,Peru,LIM,580,52.308601,4.76389,Netherlands,AMS,10519.912771397854,0,64.330501,81.878195,Other,Other,True
LA,3200,AKL,2006,SCL,2650,,0,343,2006,-37.0080986023,174.792007446,New Zealand,AKL,2650,-33.393001556396484,-70.78579711914062,Chile,SCL,9652.958130766108,0,3.615097045903518,245.57780456514064,Other,Other,True
LA,3200,MAD,1229,SCL,2650,,0,787,1229,40.471926,-3.56264,Spain,MAD,2650,-33.393001556396484,-70.78579711914062,Chile,SCL,10718.411226580609,0,73.86492755639648,67.22315711914062,Europe,Other,True
LA,3200,SCL,2650,AKL,2006,,0,340 343,2650,-33.393001556396484,-70.78579711914062,Chile,SCL,2006,-37.0080986023,174.792007446,New Zealand,AKL,9652.958130766108,0,3.615097045903518,245.57780456514064,Other,Other,True
LA,3200,SCL,2650,MAD,1229,,0,787,2650,-33.393001556396484,-70.78579711914062,Chile,SCL,1229,40.471926,-3.56264,Spain,MAD,10718.411226580609,0,73.86492755639648,67.22315711914062,Other,Europe,True
LA,3200,SCL,2650,SYD,3361,Y,0,744,2650,-33.393001556396484,-70.78579711914062,Chile,SCL,3361,-33.94609832763672,151.177001953125,Australia,SYD,11340.343980158423,0,0.5530967712402344,221.96279907226562,Other,Oceania,True
LA,3200,SYD,3361,SCL,2650,Y,0,744,3361,-33.94609832763672,151.177001953125,Australia,SYD,2650,-33.393001556396484,-70.78579711914062,Chile,SCL,11340.343980158423,0,0.5530967712402344,221.96279907226562,Oceania,Other,True
LH,3320,EZE,3988,FRA,340,,0,744,3988,-34.8222,-58.5358,Argentina,EZE,340,50.033333,8.570556,Germany,FRA,11502.557307471594,0,84.85553300000001,67.106356,South America,Europe,True
LH,3320,FRA,340,EZE,3988,,0,744,340,50.033333,8.570556,Germany,FRA,3988,-34.8222,-58.5358,Argentina,EZE,11502.557307471594,0,84.85553300000001,67.106356,Europe,South America,True
LH,3320,FRA,340,GIG,2560,,0,744,340,50.033333,8.570556,Germany,FRA,2560,-22.8099994659,-43.2505569458,Brazil,GIG,9568.420991309535,0,72.8433324659,51.821112945799996,Europe,South America,True
LH,3320,FRA,340,GRU,2564,,0,74H,340,50.033333,8.570556,Germany,FRA,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,9798.192799173945,0,73.46888941174316,55.04361279321289,Europe,South America,True
LH,3320,FRA,340,JNB,813,,0,388,340,50.033333,8.570556,Germany,FRA,813,-26.1392,28.246,South Africa,JNB,8690.005911120665,0,76.172533,19.675444,Europe,Africa,True
LH,3320,GIG,2560,FRA,340,,0,744,2560,-22.8099994659,-43.2505569458,Brazil,GIG,340,50.033333,8.570556,Germany,FRA,9568.420991309535,0,72.8433324659,51.821112945799996,South America,Europe,True
LH,3320,GRU,2564,FRA,340,,0,74H,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,340,50.033333,8.570556,Germany,FRA,9798.192799173945,0,73.46888941174316,55.04361279321289,South America,Europe,True
LH,3320,GRU,2564,MUC,346,,0,346,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,346,48.353802,11.7861,Germany,MUC,9857.453696687176,0,71.78935841174317,58.25915679321289,South America,Europe,True
LH,3320,JNB,813,FRA,340,,0,388,813,-26.1392,28.246,South Africa,JNB,340,50.033333,8.570556,Germany,FRA,8690.005911120665,0,76.172533,19.675444,Africa,Europe,True
LH,3320,MUC,346,GRU,2564,,0,346,346,48.353802,11.7861,Germany,MUC,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,9857.453696687176,0,71.78935841174317,58.25915679321289,Europe,South America,True
LX,4559,GRU,2564,ZRH,1678,,0,343,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,1678,47.464699,8.54917,Switzerland,ZRH,9608.99267348111,0,70.90025541174316,55.022226793212894,South America,Other,True
LX,4559,JNB,813,ZRH,1678,,0,343 333,813,-26.1392,28.246,South Africa,JNB,1678,47.464699,8.54917,Switzerland,ZRH,8418.989200064647,0,73.603899,19.69683,Africa,Other,True
LX,4559,ZRH,1678,GRU,2564,,0,343,1678,47.464699,8.54917,Switzerland,ZRH,2564,-23.435556411743164,-46.47305679321289,Brazil,GRU,9608.99267348111,0,70.90025541174316,55.022226793212894,Other,South America,True
LX,4559,ZRH,1678,JNB,813,,0,343 333,1678,47.464699,8.54917,Switzerland,ZRH,813,-26.1392,28.246,South Africa,JNB,8418.989200064647,0,73.603899,19.69683,Other,Africa,True
LY,2150,LAX,3484,TLV,1590,,0,772,3484,33.94250107,-118.4079971,United States,LAX,1590,32.01139831542969,34.88669967651367,Israel,TLV,12166.569565600568,0,1.9311027545703112,153.29469677651366,North America,Other,True
LY,2150,TLV,1590,LAX,3484,,0,772,1590,32.01139831542969,34.88669967651367,Israel,TLV,3484,33.94250107,-118.4079971,United States,LAX,12166.569565600568,0,1.9311027545703112,153.29469677651366,Other,North America,True
MH,3378,DFW,3670,NRT,2279,,0,777,3670,32.896801,-97.038002,United States,DFW,2279,35.7647018433,140.386001587,Japan,NRT,10322.370244429307,0,2.8679008432999993,237.42400358700002,North America,Asia,True
MH,3378,LAX,3484,NRT,2279,,0,773,3484,33.94250107,-118.4079971,United States,LAX,2279,35.7647018433,140.386001587,Japan,NRT,8753.815109999305,0,1.822200773300004,258.793998687,North America,Asia,True
MH,3378,NRT,2279,DFW,3670,,0,777,2279,35.7647018433,140.386001587,Japan,NRT,3670,32.896801,-97.038002,United States,DFW,10322.370244429307,0,2.8679008432999993,237.42400358700002,Asia,North America,True
MH,3378,NRT,2279,ORD,3830,,0,777,2279,35.7647018433,140.386001587,Japan,NRT,3830,41.9786,-87.9048,United States,ORD,10073.983787673944,0,6.213898156699997,228.290801587,Asia,North America,True
MH,3378,ORD,3830,NRT,2279,,0,777,3830,41.9786,-87.9048,United States,ORD,2279,35.7647018433,140.386001587,Japan,NRT,10073.983787673944,0,6.213898156699997,228.290801587,North America,Asia,True
MH,3378,SAN,3731,NRT,2279,,0,787,3731,32.7336006165,-117.190002441,United States,SAN,2279,35.7647018433,140.386001587,Japan,NRT,8924.449046110247,0,3.031101226800004,257.576004028,North America,Asia,True
MK,1057,CDG,1382,MRU,893,,0,343,1382,49.012798,2.55,France,CDG,893,-20.430201,57.683601,Mauritius,MRU,9447.001904247765,0,69.442999,55.133601000000006,Europe,Other,True
MK,1057,LHR,507,MRU,893,,0,343,507,51.4706,-0.461941,United Kingdom,LHR,893,-20.430201,57.683601,Mauritius,MRU,9784.495163357933,0,71.900801,58.145542000000006,Europe,Other,True
MK,1057,MRU,893,CDG,1382,,0,343,893,-20.430201,57.683601,Mauritius,MRU,1382,49.012798,2.55,France,CDG,9447.001904247765,0,69.442999,55.133601000000006,Other,Europe,True
MK,1057,MRU,893,LHR,507,,0,343,893,-20.430201,57.683601,Mauritius,MRU,507,51.4706,-0.461941,United Kingdom,LHR,9784.495163357933,0,71.900801,58.145542000000006,Other,Europe,True
MU,1758,DTW,3645,PEK,3364,Y,0,777,3645,42.212398529052734,-83.35340118408203,United States,DTW,3364,40.0801010131836,116.58499908447266,China,PEK,10646.651879072355,0,2.1322975158691335,199.9384002685547,North America,Asia,True
MU,1758,DTW,3645,PVG,3406,Y,0,77L 777,3645,42.212398529052734,-83.35340118408203,United States,DTW,3406,31.143400192260746,121.80500030517578,China,PVG,11461.847447959126,0,11.068998336791989,205.1584014892578,North America,Asia,True
MU,1758,JFK,3797,PVG,3406,,0,346,3797,40.63980103,-73.77890015,United States,JFK,3406,31.143400192260746,121.80500030517578,China,PVG,11873.664606966322,0,9.496400837739255,195.58390045517578,North America,Asia,True
MU,1758,LAX,3484,PVG,3406,,0,346,3484,33.94250107,-118.4079971,United States,LAX,3406,31.143400192260746,121.80500030517578,China,PVG,10415.2735848543,0,2.799100877739253,240.21299740517577,North America,Asia,True
MU,1758,PEK,3364,DTW,3645,Y,0,777,3364,40.0801010131836,116.58499908447266,China,PEK,3645,42.212398529052734,-83.35340118408203,United States,DTW,10646.651879072355,0,2.1322975158691335,199.9384002685547,Asia,North America,True
MU,1758,PEK,3364,SEA,3577,Y,0,76W,3364,40.0801010131836,116.58499908447266,China,PEK,3577,47.449001,-122.308998,United States,SEA,8679.141327770607,0,7.368899986816402,238.89399708447266,Asia,North America,True
MU,1758,PVG,3406,DTW,3645,Y,0,77L,3406,31.143400192260746,121.80500030517578,China,PVG,3645,42.212398529052734,-83.35340118408203,United States,DTW,11461.847447959126,0,11.068998336791989,205.1584014892578,Asia,North America,True
MU,1758,PVG,3406,JFK,3797,,0,346,3406,31.143400192260746,121.80500030517578,China,PVG,3797,40.63980103,-73.77890015,United States,JFK,11873.664606966322,0,9.496400837739255,195.58390045517578,Asia,North America,True
MU,1758,PVG,3406,LAX,3484,,0,346,3406,31.143400192260746,121.80500030517578,China,PVG,3484,33.94250107,-118.4079971,United States,LAX,10415.2735848543,0,2.799100877739253,240.21299740517577,Asia,North America,True
MU,1758,PVG,3406,SFO,3469,,0,332,3406,31.143400192260746,121.80500030517578,China,PVG,3469,37.61899948120117,-122.375,United States,SFO,9877.417018593222,0,6.475599288940426,244.18000030517578,Asia,North America,True
MU,1758,SEA,3577,PEK,3364,Y,0,76W,3577,47.449001,-122.308998,United States,SEA,3364,40.0801010131836,116.58499908447266,China,PEK,8679.141327770607,0,7.368899986816402,238.89399708447266,North America,Asia,True
MU,1758,SFO,3469,PVG,3406,,0,332,3469,37.61899948120117,-122.375,United States,SFO,3406,31.143400192260746,121.80500030517578,China,PVG,9877.417018593222,0,6.475599288940426,244.18000030517578,North America,Asia,True
NH,324,DEN,3751,NRT,2279,Y,0,788,3751,39.861698150635,-104.672996521,United States,DEN,2279,35.7647018433,140.386001587,Japan,NRT,9292.769302665281,0,4.096996307334997,245.05899810800003,North America,Asia,True
NH,324,EWR,3494,NRT,2279,Y,0,777,3494,40.692501068115234,-74.168701171875,United States,EWR,2279,35.7647018433,140.386001587,Japan,NRT,10810.081410709996,0,4.927799224815232,214.554702758875,North America,Asia,True
NH,324,HND,2359,LAX,3484,,0,777,2359,35.552299,139.779999,Japan,HND,3484,33.94250107,-118.4079971,United States,LAX,8812.394810677895,0,1.6097979299999992,258.1879961,Asia,North America,True
NH,324,IAD,3714,NRT,2279,,0,777 77W,3714,38.94449997,-77.45580292,United States,IAD,2279,35.7647018433,140.386001587,Japan,NRT,10844.581399543003,0,3.1797981266999997,217.841804507,North America,Asia,True
NH,324,IAH,3550,NRT,2279,Y,0,777,3550,29.984399795532227,-95.34140014648438,United States,IAH,2279,35.7647018433,140.386001587,Japan,NRT,10669.347966410316,0,5.780302047767776,235.72740173348438,North America,Asia,True
NH,324,JFK,3797,NRT,2279,,0,77W,3797,40.63980103,-73.77890015,United States,JFK,2279,35.7647018433,140.386001587,Japan,NRT,10830.45906786952,0,4.875099186699998,214.164901737,North America,Asia,True
NH,324,KIX,3992,SFO,3469,Y,0,777 788,3992,34.42729949951172,135.24400329589844,Japan,KIX,3469,37.61899948120117,-122.375,United States,SFO,8692.066422383374,0,3.191699981689453,257.61900329589844,Asia,North America,True
NH,324,LAX,3484,HND,2359,,0,777,3484,33.94250107,-118.4079971,United States,LAX,2359,35.552299,139.779999,Japan,HND,8812.394810677895,0,1.6097979299999992,258.1879961,North America,Asia,True
NH,324,LAX,3484,NRT,2279,,0,77W,3484,33.94250107,-118.4079971,United States,LAX,2279,35.7647018433,140.386001587,Japan,NRT,8753.815109999305,0,1.822200773300004,258.793998687,North America,Asia,True
NH,324,NRT,2279,DEN,3751,Y,0,788,2279,35.7647018433,140.386001587,Japan,NRT,3751,39.861698150635,-104.672996521,United States,DEN,9292.769302665281,0,4.096996307334997,245.05899810800003,Asia,North America,True
NH,324,NRT,2279,EWR,3494,Y,0,777,2279,35.7647018433,140.386001587,Japan,NRT,3494,40.692501068115234,-74.168701171875,United States,EWR,10810.081410709996,0,4.927799224815232,214.554702758875,Asia,North America,True
NH,324,NRT,2279,IAD,3714,,0,777 77W,2279,35.7647018433,140.386001587,Japan,NRT,3714,38.94449997,-77.45580292,United States,IAD,10844.581399543003,0,3.1797981266999997,217.841804507,Asia,North America,True
NH,324,NRT,2279,IAH,3550,Y,0,777,2279,35.7647018433,140.386001587,Japan,NRT,3550,29.984399795532227,-95.34140014648438,United States,IAH,10669.347966410316,0,5.780302047767776,235.72740173348438,Asia,North America,True
NH,324,NRT,2279,JFK,3797,,0,77W,2279,35.7647018433,140.386001587,Japan,NRT,3797,40.63980103,-73.77890015,United States,JFK,10830.45906786952,0,4.875099186699998,214.164901737,Asia,North America,True
